id,is_iceberg
b9087b9e,0.805512
97afdf42,0.836289
bfe11458,0.918573
f142d550,0.002902
03942109,0.010745
9381009e,0.915738
db9508e8,0.504396
dc61215b,0.000000
d7b962ae,0.322422
ac883af0,0.961774
a18d0c4a,0.032803
4b656126,0.465791
1bb488db,0.005655
6adfd15a,0.008278
5ebfa034,0.509578
3363e0db,0.049983
852a432a,0.479166
6fa80d7a,0.000349
569c4651,0.225048
57422abf,0.601077
64c1438f,0.006286
0f7a771a,0.529047
cf68a502,0.462278
f132e44d,0.000007
ebc580bb,0.000000
17d13500,0.346857
f1565d79,0.984281
e5ac1d27,0.001199
62339204,0.016396
49807b4a,0.029485
8935c7e2,0.000001
a561f2b4,0.094490
04387235,0.000479
04aac344,0.003048
d3c2f140,0.457800
54063004,0.745347
1b5e08dd,0.035317
6968282d,0.999914
281524f9,0.317872
fd553fc8,0.508244
e45f0b13,0.008998
b34a4ca2,0.001991
0dcd8be5,0.304665
c90f547a,0.000194
4c34de66,0.238694
1756794d,0.489867
a47f4d0f,0.002575
2a317a41,0.996575
b64c8598,0.564645
2bdbb188,0.090877
ccc89b62,0.366882
645ba2a0,0.999545
09e8a5e5,0.140207
be3a1e7a,0.011546
92d0180c,0.134846
2e8ae485,0.007453
9efcc11f,0.000061
007f8195,0.284207
2bc2e785,0.999979
baed3d4d,0.439964
fe9848ab,0.999911
426619f5,0.998825
6d129e11,0.516897
906e6124,0.000046
d96aba17,0.086844
2d18a140,0.853294
4b6c1a2b,0.469643
14c966cf,0.719540
da62caad,0.000002
5a0cfeff,0.008508
befbb68e,0.000000
cad3b152,0.669668
d79fa5f7,0.004611
7462cddb,0.999930
0097d47d,0.040803
68d6335c,0.730932
9f81549c,0.000000
638d49b9,0.358188
59cfe4d1,0.697994
51a50ebd,0.576501
95131535,0.000000
3c470d57,0.755692
845a97f7,0.030023
feed4566,0.208085
fb6a5915,0.000072
4d47e42c,0.104987
930bcf1b,0.463270
69aa8b45,0.000002
14c07f0b,0.451096
883151f4,0.000014
90e44340,0.286287
1b8f6a9e,0.300462
3552689b,0.000236
087c5094,0.058677
087e1232,0.346963
321e2099,0.998703
e08939b8,0.000068
e624f417,0.992622
93291138,0.416926
9c3c7962,0.074687
34c4c9ff,0.310725
56c42675,0.409641
736c4009,0.356355
6a203662,0.342905
7e4ad586,0.000000
3aa99a38,0.000150
8c74137b,0.000000
b4181d37,0.415378
fc80eb35,0.426753
64e1b981,0.976398
1286ea75,0.000001
a39a1427,0.290767
70b4c2eb,0.155008
7d276b6e,0.188311
a386d706,0.999061
ec149576,0.017461
cd93b8c8,0.997820
a534e7e7,0.531105
ac9eb453,0.999465
90076078,0.272916
2cc7deb1,0.000000
8a1d8803,0.487125
ed549ef5,0.121885
96a337d9,0.487138
52f93bc4,0.002472
87b26c7e,0.000092
8b4b736a,1.000000
51f1f1c1,0.538277
7ccb045d,0.998083
fc6879b6,0.062862
af01f762,0.000002
95e519dd,0.999805
7e83b19b,0.135416
a14f35c8,0.061488
7fe89ffa,0.130389
a61cadc3,0.691418
1b769b14,0.999111
80c3cbdb,0.000000
843612fe,0.000000
59fcb7e0,0.040973
529593d3,0.999957
5898a695,0.999913
081c5fef,0.000041
517c5fab,0.000000
4daf7af0,0.004784
057c7a22,0.000000
85b02f43,0.274042
2773053c,0.379072
8fbc896a,0.006301
3d6d6648,0.472533
bb671f69,0.202204
5332d0ac,0.013512
efdf6eff,0.000000
1f3e21c9,0.999958
4060450c,0.529952
1cd8282a,0.018704
451cc057,0.012304
22807879,0.074630
a30f4fb7,0.006508
2560cee9,0.000003
f85dfff6,0.031431
6fe4f47e,0.264949
69d6387a,0.926817
98842917,0.995985
fcc96959,0.999968
7e26baf0,0.825687
4d609734,0.000030
05076700,0.000000
c96d08d2,0.518237
11b14d14,0.000788
22b68133,0.003305
65cb30aa,0.036205
80967ba7,0.000077
b54aef48,0.000107
020dfbda,0.976535
4de9c502,0.010582
e9f4af18,0.255702
04c7c4f2,0.347666
dc52f6c1,0.003757
1ffbf411,0.744637
cc57c57b,0.000009
15373a40,0.999986
a992225a,0.030982
fbaf302b,0.549448
8339a6ca,0.224426
29d824f7,0.408126
659f11a0,0.565605
88fb9b4e,0.999979
db2d689d,0.045808
b03a59f9,0.009071
18da6fdd,0.079196
0c16c0ce,0.000000
7b7da3de,0.013234
a44e0e0f,0.120273
490e3fb1,0.000000
0ffe1475,0.378658
27efabd7,0.995930
3dcdfda3,0.384309
637da450,0.999935
16b64b9d,0.006284
129ed4b0,0.551486
c76b1927,0.635777
9126c78e,0.822007
ceea2fdf,0.293207
371c75e1,0.000006
dd09f50d,0.419060
73674456,0.999507
68d33c24,0.317718
f703b77f,0.000090
732d6b4f,0.999998
5085b269,0.689270
fb611563,0.999923
f42e8155,0.021019
7fd58dbd,0.576477
22666426,0.311266
4bae16b9,0.999959
a5953b7b,0.000019
720ddece,0.123261
e4fc697d,0.409591
e2e1df27,0.521996
42a1cc87,0.262147
7cd4c795,0.325738
82fbe8ed,0.284393
ac32e6f1,0.486936
912c11aa,0.755414
619f82b2,0.995854
a883693e,0.011566
6b810953,0.017972
7b8ec14a,0.000000
ce40c72a,0.545681
88d0e09f,0.317591
5be97bce,0.219125
26014fd2,0.000000
278008b7,0.953536
c05c5ab0,0.378232
e8cf967c,0.011363
7045bc53,0.564617
da9cbaf4,0.084916
8d656494,0.000000
c55988d0,0.999781
780e1171,0.495043
13a31d5e,0.351305
1883e583,0.496272
5ee65141,0.020341
260e1d2e,0.012580
3163d5ed,0.005903
c874b041,0.007152
04f5386e,0.046272
e575d0c0,0.048934
44d63bf6,0.000000
5c4e9b0b,0.071175
eebcc3b6,0.050000
2f33c31e,0.151223
28f5f216,0.284382
bb368d74,0.102974
9dd66aea,0.000068
02096ca4,0.804893
bf89449d,0.151405
de1b8020,0.516791
e9af758d,0.321821
64022bd4,0.998753
526789d8,0.000003
09025dbe,0.000000
115c6134,0.061691
ce6aa2b2,0.911095
b80c3064,0.000124
4e2762bd,0.000000
e92496c0,0.000076
364242f4,0.556462
bd3a96f4,0.936520
73d09bf9,0.000128
86937a8c,0.024473
0969a0e4,0.000000
cfa4c867,0.000081
da1e5985,0.000000
dd22bfc6,0.005465
2fa1cecb,0.999828
4fde6327,0.450527
1a9e2c50,0.999224
4457c5ae,0.922813
ad27be49,0.006549
ba21ffbe,0.080445
abd65309,0.063923
6e3587f9,0.715282
0e02c37f,0.023635
b3fbf138,0.000005
5d494001,0.451156
d5d660bf,0.000450
e4b67cb7,0.515636
0864e334,0.932706
2fbc6b02,0.998614
3ca0c3b2,0.358193
7af13b7c,0.000255
382198f0,0.002259
cdc5c9ed,0.001103
cca129c4,0.293448
be9a6bea,0.354291
0c2b9434,0.000003
15e0def7,0.000783
c193ae99,0.138909
d976faeb,0.204730
42ec7df2,0.054196
917300c1,0.527803
29e487c8,0.307377
ff66dfbd,0.792758
1dfbef19,0.961688
ef8d5737,0.000075
5ac62625,0.000000
9eda83f8,0.351428
c5ff45a7,0.000000
8b031162,0.284974
1d7b342f,0.029346
11fa3e76,0.999718
93da94f9,0.530008
68e53103,0.606069
dc0dc7fe,0.492573
24e94921,0.000022
d392087f,0.000000
f5e7a1bc,0.111954
7b42399c,0.000269
9e2f2501,0.001772
88f7c9f8,0.180282
281bc1ea,0.000075
889ea184,0.004838
5e0d7a22,0.000000
80042bdf,0.001603
077b6c68,0.073336
006369ec,0.008666
0ef3db85,0.999824
187d1375,0.000162
19421236,0.008711
36856034,0.999993
184095a0,0.298099
1fae4879,0.000000
bea9f0cf,0.402745
cb857d4f,0.000001
a49f2976,0.983197
c885c8fb,0.112964
290ad1c1,0.530382
5da44185,0.000013
4e1c0f40,0.006032
6811f516,0.810590
c643494a,0.710300
89b389ae,0.964452
99f69fae,0.381166
f4afa0e6,0.000000
85ce64f5,0.324848
f39fda18,0.225941
62fde645,0.000222
54d976e4,0.326964
214093ab,0.000000
9e091904,0.997904
58524bde,0.999807
3a7c5aa7,0.025842
98ff7b84,0.999949
ba3a611d,0.476655
e1b5ef69,0.470863
3bde5fa5,0.983927
a0030881,0.510322
2eb4938c,0.074664
9a605545,0.089826
844f2bfa,0.061036
4d5e1ea0,0.465471
e4fbfec8,0.000000
86ce8eca,0.999975
d52c6043,0.000000
21c46c83,0.000000
b50539fd,0.000010
dfdfb031,0.517511
35e4aaca,0.000000
017bcd36,0.000081
8ae998ba,0.113660
6c08a718,0.551373
a54ad43e,0.505610
587bf099,0.260491
b8e4ba9a,0.000000
d29eff4d,0.012689
5edb551d,0.000000
2a8c9c15,0.884746
6eec33e0,0.783670
c2149448,0.799011
bd81b915,0.881287
b10b49f8,0.170509
cf14ef53,0.000005
c27fdbb6,0.999977
e4351dd8,0.043275
1ca3c9ec,0.439459
2dcccddb,0.100784
a8c32975,0.000000
157ebb0c,0.998081
d940095f,0.999132
ca389493,0.030359
dbc9cdf1,0.649207
dbb14840,0.811199
d52cfd90,0.564555
b4096333,0.048206
93e8e5ad,0.020287
b0dfd29c,0.371289
cd4b5986,0.311351
aa3a8108,0.999984
247d3614,0.000531
254d2238,0.264823
738ee6ba,0.871516
f5af2459,0.000000
809b49f3,0.199495
e3539167,0.305134
a1f32e74,0.996883
b348ac39,0.000107
4db8e0d7,0.634261
d66d465b,0.348712
b10d2bbb,0.128159
0c6cc0cb,0.012011
01e63d93,0.000000
4b7aada2,0.208755
7583914c,0.444955
caf59295,0.000973
4a9404f6,0.999926
45d719e3,0.002169
71716a82,0.448910
5a0dd3ab,0.983079
c5810d21,0.001048
f678038a,0.024401
aae88d39,0.003219
e3f2411e,0.116021
070fa8e6,0.087345
fe6e897a,0.960437
05f4931b,0.000007
4ce91a00,0.999902
0246ee0c,0.386714
d0cd49b0,0.000000
d0a8b2f0,0.808138
f108894b,0.264563
156c5a85,0.999184
0c77b464,0.083164
df33d7b2,0.999843
baa0ec5c,0.003002
243bac76,0.112218
72b7819c,0.169558
3bf4c2f4,0.000000
70b0d042,0.000648
51e2b7ca,0.035494
0dd1212b,0.125413
c721c53c,0.000849
a9028dea,0.001204
6dd8f13d,0.000016
963cf5ea,0.052892
7ce9e776,0.000000
6578f35d,0.498897
0ed8cf16,0.000001
447846f7,0.000177
0699c09a,0.116895
d28af579,0.011367
6569075e,0.485690
1ab85794,0.000001
1745f65a,0.528217
857d0e74,0.976957
1b371d8b,0.934615
8a24db5a,0.199948
dbdbfc89,0.998859
bf742a69,0.336115
3fa06975,0.006419
346bee7d,0.000016
1f0f8e85,0.024090
65f5a422,0.386192
ab6e8e04,0.000000
8c5ec9b8,0.000012
33f6b29a,0.705790
225bc00f,0.011598
0129bddd,0.140211
914dced2,0.811524
4e43ed1c,0.962688
4cabc6b4,0.453106
8c1e831d,0.176653
8e7d4626,0.025515
8f6d47ba,0.736758
fddd6685,0.185627
9ab2d11f,0.444503
d144c4fe,0.000000
bc0a4eec,0.000931
d809a3e5,0.178657
888e38cf,0.534519
0cadb51a,0.020620
a3c247d3,0.970033
8d866bfd,0.999902
fc0b7b59,0.184385
bb58f257,0.025992
5abd9ea2,0.000001
f31369c0,0.189817
b2df1546,0.000076
1099782e,0.021764
2d955a2f,0.999828
224f31a7,0.397358
7354202b,0.163730
91bdeaa6,0.999453
4af9acf6,0.093756
e78ddb82,0.197106
9c0d19a3,0.073393
ff042ec1,0.000000
89f9dbb6,0.001625
51062fd7,0.275696
a18feadd,0.963225
81fbf318,0.301412
0226002d,0.000772
af182c5f,0.514209
1a49506e,0.000021
fa530b08,0.021340
aedf4fac,0.000002
0ecfc382,0.417937
6b055252,0.371173
e84e4298,0.991168
5cbebe85,0.394774
ad7f4932,0.079846
f43ac361,0.015934
4c44148d,0.804437
d3320ed0,0.019390
076589f2,0.083287
ea34a408,0.961179
60b2a91b,0.576542
c79f6c3f,0.433329
dd40e451,0.000001
a0bfc4d6,0.030567
c68e8922,0.000101
5f8f831e,0.550663
75b9b3d3,0.000001
09585ae4,0.001920
ade05c36,0.445413
8aa76684,0.905301
6399fe30,0.599843
9b7ad695,0.079828
7f6d3c16,0.626507
8b5497a2,0.999975
b61ac08b,0.085697
70c83161,0.286007
b5167c35,0.000015
f41de0c7,0.267112
01172550,0.440641
878baaa6,0.000095
a71ac38d,0.445761
3e61c5e1,0.977904
2d10aadc,0.010849
b3027c0a,0.000872
2b76b075,0.144314
c47fc129,0.362053
bb478cae,0.437154
0230b06d,0.477394
b3c9e845,0.999815
4b1b2a61,0.305807
14b311f6,0.741217
e5c8e775,0.500349
566c86ca,0.443424
149b5e89,0.000000
f2aaa705,0.005188
6b7e4a08,0.314545
ebb4f679,0.404958
5a17b824,0.183581
bbad5958,0.242483
f8d7f7ba,0.000047
2c407095,0.000001
93e299b6,0.743561
dee0c66e,0.479387
3f9d7570,0.072121
3be9624f,0.987631
e9ee98da,0.917496
e73d6bae,0.001418
f0ccd2ed,0.021673
1a6fd33e,0.453511
c4be528d,0.000004
08bd1053,0.061213
9568e398,0.023291
319842ec,0.000000
6eb11771,0.066876
f902ef9a,0.000638
7d324378,0.999686
1d0c5e40,0.875252
674b40ff,0.520911
fb24d7d7,0.097482
bc1540d3,0.012570
6ee01efd,0.534886
58e4dc8c,0.000006
27c82155,0.001936
b26da393,0.425817
13a05958,0.003576
2f077a39,0.027246
a6ab4353,0.106884
518ca536,0.000000
75f5fe9c,0.337703
c6e42e94,0.148667
5f2bae34,0.000140
2b6e8231,0.085819
4793ce8e,0.071435
b37e6922,0.000563
08608737,0.013723
0712e0b2,0.045880
acbd4462,0.242537
16a25321,0.003534
abb85c83,0.088599
621fc582,0.520030
2b692382,0.000005
fcf645f5,0.000821
8dc77e3e,0.010307
304caab4,0.000000
a6a980c5,0.003126
c835f175,0.365171
4d1fc845,0.979943
6f2dc077,0.270495
9ba185f6,0.360008
4e5f188f,0.534653
a495efac,0.032160
1f3d6cbd,0.031990
0f6372d9,0.705446
830e6f72,0.000005
f2ee6d7f,0.942507
84922e32,0.006161
b7d95c92,0.000110
18d29c0b,0.000000
d337c39b,0.000010
0fecb752,0.954416
e59ce961,0.000002
3131bac2,0.950226
85cd075b,0.536111
53eae829,0.632210
c52d4735,0.330854
e1f9c0e4,0.766124
8d0dff4e,0.000000
af396578,0.728015
81b71a3e,0.053395
b081a6be,0.001709
a298e472,0.028946
2c3040d5,0.000076
777e918e,0.298379
8f140837,0.207132
69e74507,0.996872
d2fa49dd,0.079104
8e40401c,0.094497
e4b8a658,0.014467
b22b7bb0,0.052696
e28e413d,0.000521
d79a5b42,0.936796
8d05dd93,0.338439
655b528c,0.527651
fef22c11,0.571562
11ce85c7,0.597371
2abdf225,0.247698
691e57a6,0.010852
5d9eaba2,0.424829
5edf8257,0.673335
2e3e6525,0.194377
5e1e95ef,0.158340
2d6baf47,0.009901
ea692aeb,0.000052
326ea4da,0.000000
2c2144a8,0.279006
995f5f0a,0.496827
b10fdf53,0.377196
3dc110b0,0.098394
55e7562c,0.082618
1e423da1,0.532124
e415b627,0.172879
f905d8be,0.055889
ebe75960,0.018259
9887d0d7,0.000000
d20fc497,0.898858
57cc8d82,0.374440
19c1c0a3,0.002945
bd5242b8,0.013427
a93c966a,0.000186
54527583,0.069992
9da6cb4b,0.000912
69f7ee7c,0.486704
400c030f,0.000121
f7cf59db,0.000000
9057f177,0.000000
f874aa96,0.515674
3d2b2f65,0.011778
b1a9889f,0.981178
5638800a,0.509281
6cc3de85,0.997580
c45a6f9a,0.000015
c3c1c8ec,0.000000
719dcb55,0.410272
abc29c67,0.999322
0d8454bf,0.526899
da9b4543,0.000012
f5643fec,0.147031
d8f178ad,0.045504
6813bfff,0.547128
f517bc3c,0.282163
c1254561,0.133424
fb1ed800,0.000004
3b38698e,0.067734
42cd718d,0.453949
3a3f1352,0.758378
531c29eb,0.000000
f6383a5e,0.891856
9927fa32,0.000000
de4e8cd1,0.001138
0df14296,0.996857
9604cf33,0.017940
3ae2ee8a,0.000000
95996594,0.000000
6c9eb909,0.038372
2908036d,0.760520
59b96076,0.127469
1b511fe9,0.261310
52e0670a,0.986500
8b045c21,0.063464
d818079e,0.999841
0e359c0e,0.000035
9f68e110,0.020356
2257324c,0.127173
6d5c700c,0.396062
482a3d1d,0.028141
ac3efb70,0.002924
c17b7dbe,0.047663
9cbbe5f8,0.182432
2f7d1ca6,0.054704
2a773c6b,0.042434
4aa51844,0.510877
50414b6c,0.000000
fa708c94,0.999972
4ffb2214,0.110026
f080f2fd,0.014453
0e9918f0,0.326203
7686a991,0.586545
210584fa,0.000303
314a0c60,0.105792
652738be,0.000000
97328fb4,0.000000
1ffc4b1b,0.709558
285775b5,0.213372
fae7c37d,0.979288
95faa6e2,0.459062
2cc92463,0.137060
ef894fd2,0.000000
be0a4884,0.130353
0ec6cc07,0.000014
7addeb4a,0.079884
7078e35a,0.015219
00bb722d,0.000768
fb6d9aaa,0.022571
8739c78f,0.173487
b80307d7,0.001795
d6aba752,0.006516
239e313f,0.000000
4b82e7f7,0.999979
71cd2877,0.016391
b870c6ec,0.037427
148f600c,0.212534
f2de5d65,0.463552
9c48afc7,0.000015
888d5190,0.415173
c2d79443,0.005068
07458d5d,0.002707
80eedd13,0.011096
281ec65c,0.001311
b9cdd7fb,0.007858
2d85da71,0.998314
88e6d0b1,0.466496
b2bd9d8e,0.999991
38a978ce,0.995388
23ff220a,0.687996
db055794,0.454710
e1707308,0.272099
83a3aeef,0.621384
7e15b042,0.048958
0bd24025,0.000235
94a496f4,0.058799
ffd5b968,0.000295
bbbeb3f3,0.067946
8b8867f6,0.200975
e194338e,0.955097
6f151f1d,0.999772
195dca0c,0.999977
f53d80c7,0.001118
11e40b77,0.999762
68ef9a7b,0.992605
9e71b979,0.000256
be8fa29c,0.108111
995eacae,0.781395
468c860e,0.999510
db924274,0.000146
bd440b55,0.000000
00aa3cc0,0.463934
4a12a86b,0.024204
2c6d8b37,0.015096
e3627025,0.981254
be761ffe,0.097404
b0656196,0.352329
ece21805,0.444236
41b02e58,0.986157
588abb8a,0.000000
6cbbefe2,0.915269
4b8bfbee,0.996695
6e92fb57,0.000007
9a44a5f2,0.000000
4f0b2b92,0.209196
1505b82b,0.450195
7d466bf9,0.083723
576c6542,0.119018
8291657d,0.606282
69f04617,0.177906
f511d824,0.999943
4d47c4c7,0.451373
fa54293b,0.103664
01b9a8b1,0.000005
c28c7b2c,0.124472
584ce991,0.561625
f3f4b189,0.541762
7198ab97,0.000153
5e72d0b6,0.074763
f6515d3b,0.484270
c889a03c,0.999635
8bc9742d,0.704165
22c36469,0.104369
7fcfd569,0.999876
80a85ac1,0.279146
76ba4556,0.671366
bb77bbf5,0.621895
3f73ab1e,0.999684
097e911c,0.000082
e10f4392,0.081412
806d5b36,0.660352
91f98acf,0.999737
3d39d621,0.000006
fde36964,0.189141
e0f2ae24,0.675702
f6988945,0.234479
3b11719a,0.000000
0deb60e7,0.000057
c0b9e68a,0.000000
3494a0d1,0.020287
acbb9196,0.000000
52986021,0.661970
9135c19f,0.999921
d544ca63,0.000000
65f12c9d,0.000009
b2481ac9,0.033268
c243a8fa,0.000049
72d75152,0.001184
8bab8f93,0.509671
cd4e72c6,0.000000
650ce31e,0.000000
b7e02cd3,0.999995
31c6cf57,0.099128
1f0e9c09,0.000027
a602c92d,0.169780
b00d875e,0.396695
b9fe2749,0.000125
24ec82b4,0.901772
b4e44ab4,0.007331
5cac86aa,0.998399
521c5d2b,0.000624
edc2db0b,0.889357
99042dbf,0.427323
284a1e3b,0.920738
260d6e8e,0.000000
2b162deb,0.815910
7b2d72ff,0.549867
98976b64,0.999995
df369406,0.000041
ba529f7f,0.689151
0ee35685,0.000000
5c9153a7,0.919483
c34bfffa,0.000557
7f2f2bef,0.516212
36b6304f,0.000311
46334397,0.000001
8500f7a8,0.498882
31edcffe,0.012385
b17fc779,0.423027
b1301f39,0.822562
78f1eb1c,0.439265
29fd91a7,0.000000
7fc4ec36,0.041557
6d519a8f,0.503827
b98b48fe,0.906339
00798379,0.564143
f34ddf31,0.027435
b182e233,0.000000
72481332,0.055730
a3dd6b46,0.551571
55e1a2fa,0.000000
ca167f7e,0.524999
a2f6fc60,0.257294
c12ce38d,0.017620
41cc3cf1,0.362408
75d15e82,0.999989
3ea7f47e,0.999927
81a3328f,0.999588
4d6177d7,0.211944
f78236c5,0.512472
23e4de19,0.999942
46bb840e,0.476412
0163756d,0.000012
760c3340,0.058456
f657d0b3,0.566789
2834e5e7,0.999884
e1c188b9,0.062305
ebc4685b,0.952764
dad4ec14,0.688715
76a57270,0.642559
598af27d,0.059760
b4dc7f97,0.081408
720f420d,0.199153
c76d8118,0.000007
b471c603,0.029271
d7f44170,0.000128
c9b9f79f,0.005328
ab4da4fb,0.084384
178aa124,0.000004
8c5d18fd,0.000226
217b8cea,0.000002
cf2a2fc7,0.000000
2e246f9f,0.000000
2ba7907a,0.000019
f214540a,0.254200
03d3ec95,0.002162
63d2d8ae,0.940433
baaaa0bb,0.987425
156bd669,0.999821
cec57749,0.176117
451cf7a1,0.021812
9a45a566,0.000016
67ee7a39,0.000489
0e8a2a9a,0.000049
a52e73bd,0.157074
e6ac7aee,0.993856
7a85f62a,0.341940
43a086e4,0.282347
32136d23,0.000000
e7f5ccba,0.377535
58476959,0.149277
8ccec255,0.999985
1b55c75e,0.000000
4b22ad9f,0.000588
a1401886,0.298613
2686bacc,0.002599
2989e2e0,0.473305
b77deb16,0.620942
08493b52,0.000000
23d82bac,0.808079
9ac4b71e,0.942578
e6ddc0f5,0.023069
17832ef4,0.476713
7bd92ec6,0.999788
ed60af4f,0.111234
aaa95c59,0.616734
f9a48982,0.000002
316eab1d,0.000001
2a57d8ad,0.022304
6f19f77d,0.944026
8da56219,0.074948
67fb6867,0.548387
ce92720e,0.000000
2893de1d,0.829190
6c409f41,0.574620
257e9545,0.008023
f3dd39cf,0.032514
5b6ac9d0,0.060895
71d93ab6,0.000002
ba6f3747,0.284000
22c4a251,0.999879
663a0e81,0.256881
006abe61,0.193222
73101c44,0.518489
6532ea43,0.070760
df3e48eb,0.108940
6b212e40,0.431200
ba767a4e,0.112558
b68fda7b,0.713144
8c7e4855,0.944905
6e303b94,0.000001
973c63c0,0.158615
91bc8a61,0.000001
b9d42d7e,0.476929
1e50c3f4,0.980705
e6515685,0.997099
62723e57,0.000000
c0d02666,0.002066
420c7bc4,0.001208
35d0788a,0.676602
56f15158,0.000000
f0a0586b,0.381233
ee809167,0.453573
83f5d9e4,0.975474
e897ba70,0.032662
da4f1697,0.018019
6a5c8da8,0.999902
b8e627bf,0.000006
b352e469,0.010496
e7fc4119,0.005895
95906de0,0.490864
f6a9fa75,0.999329
f0e65285,0.017832
00ba1b5a,0.732544
c6452bbc,0.000914
10841913,0.000485
55a784b5,0.000007
37d789ea,0.371601
e7f018bb,0.991303
1a3c0ab3,0.000000
86bb5d85,0.111388
6e7afade,0.984805
98cf7b29,0.866312
81f2879e,0.000002
6ac9185e,0.308296
37799494,0.149320
37cfb516,0.969923
3999e2a6,0.983561
571a73c4,0.126381
5c946fa7,0.451282
293d4dcf,0.617017
77e5034c,0.162672
92165d7c,0.987883
4af76897,0.999124
fb33d700,0.127465
86e22626,0.348120
da603904,0.025213
c85e38bf,0.016568
8046c7d3,0.996864
115f4b3c,0.015768
1b513356,0.554865
aeff3630,0.289890
607079e5,0.459390
707505e3,0.000130
2494f3db,0.000051
8711f61e,0.496493
381bdd01,0.000003
efc85238,0.174978
ea62c1f2,0.947528
738bc412,0.262755
b6357cd7,0.190291
dcbd2946,0.060320
60d6c35b,0.942443
96879fb4,0.000001
a66ab78b,0.924775
1a71e92f,0.000819
9adc2c2a,0.101256
00503faa,0.000001
cddbbe52,0.864245
bda9d3f7,0.586942
a3396076,0.004968
f96b8060,0.059283
1f692c31,0.000000
80fc2b4c,0.326687
6afe606d,0.841241
bcde0042,0.762815
00abc1a2,0.998449
19dd8b45,0.000180
21c789c0,0.359732
47a552ec,0.015759
7817f1f6,0.162742
3a9d0cd3,0.007648
6a461834,0.003892
9bebaa19,0.999931
f1c137fc,0.236017
4129802f,0.912218
c10a2b86,0.119600
f7078526,0.921940
ca783374,0.241875
8288ecbc,0.468670
6c8cc252,0.531518
d0d8eac7,0.005296
ca13b8fc,0.999969
b6f813a0,0.000045
a7f9dd0c,0.999979
2b3dce68,0.000014
a42300ef,0.549693
d3ddf42a,0.582784
ad975bfd,0.999240
d6684c82,0.004796
cff528a7,0.221709
f320ea1f,0.253150
d70f80d8,0.354629
301e2089,0.999647
f2101db5,0.248016
e9609fde,0.000000
6b06f3d4,0.435646
1af842f5,0.984438
dc5f06a5,0.309589
ad3b1c8d,0.576780
87fa851f,0.109851
edfe0d9e,0.032603
484e7e3f,0.669074
747fc25f,0.000002
06e201c9,0.462088
6a7b7b16,0.066168
76f51088,0.994851
0c6ce303,0.734333
3fe57d78,0.995666
a8750a23,0.680710
005d1a8d,0.999942
7f0be083,0.000000
7a0f2f2f,0.829633
e1f9257f,0.001291
a6fb4681,0.994141
c1c7e9be,0.006982
ac869afa,0.483663
e99c19c1,0.990448
bbef7d99,0.999700
f4e60ed5,0.994111
37e2e959,0.738321
cbcaf60b,0.000000
87e7af15,0.999947
343c2321,0.456334
86bceac5,0.105149
4ab48f91,0.463391
5f483683,0.074120
08d13069,0.906438
c35ffbea,0.301665
fe432129,0.001987
4deeeb8b,0.500997
68c8337b,0.502572
f5f77552,0.743292
59eef4b5,0.999955
8a9683f3,0.001206
3469718e,0.418712
403b44fb,0.774926
41b9e7ec,0.000000
41f2ae81,0.000002
f08c166b,0.000000
6b2ff695,0.999281
80896ecf,0.223596
914ed5b5,0.409862
ae4686ff,0.081905
c7f2e193,0.003264
f225df4e,0.000524
c1746a28,0.111052
b784e5eb,0.205459
c3dde492,0.393906
1f8ded3b,0.517592
c94ccf7c,0.000000
cb094c48,0.000350
a3c7ad85,0.000000
a6bb5987,0.114060
50e04b40,0.157435
1e4c051e,0.000839
8988d5d3,0.001082
c642619f,0.097614
c6acb363,0.084914
8be4b652,0.049863
44dca4a2,0.461797
f907ebd5,0.312308
f7dd1654,0.188154
0c758a71,0.306076
c781c439,0.010234
f9b8bbb3,0.508119
7c70db2c,0.000000
c8dc61a5,0.160854
85d93789,0.010891
dca344ad,0.355200
af2fbdce,0.580138
8b83889a,0.389044
78dfc07d,0.000000
4e94be53,0.976204
0e817454,0.493903
47a1a25e,0.350405
dfe6fa99,0.000050
3edc1cc0,0.299818
8c6dbe7d,0.469404
bdf32d47,0.388138
2760f741,0.987099
ef55d0c0,0.006521
8fcfa985,0.998591
60161993,0.904833
25ad6a48,0.037462
696f6720,0.000000
80ea0713,0.925821
04362967,0.974682
5258c583,0.992038
f879fe70,0.186809
2439dfdc,0.000022
ac950d25,0.999823
e6959965,0.000166
19a32064,0.128155
5d50c406,0.564064
dcec8355,0.024955
5c8d42bb,0.452547
a9d001bc,0.001838
51c63020,0.011519
084e91db,0.459427
6b8a360a,0.266570
9472ba7d,0.416617
44a04f77,0.441027
942e9022,0.000006
527e6832,0.000001
9e227218,0.521183
604418cf,0.993377
1cb56f66,0.000017
f94d098a,0.079337
0c6632d8,0.462597
f4a5d0a4,0.986675
dfdc63d6,0.137825
30aa34b3,0.128950
17e1ddd6,0.909613
d537c796,0.796099
c767fce2,0.000272
b99a21ba,0.011939
ba1b5388,0.523852
cecd5499,0.000172
3e230e0e,0.007097
bb76f9a9,0.000686
65c7d23c,0.000000
ec5777c1,0.000000
5e6863d7,0.299963
d8776c31,0.392913
d2259acc,0.052683
d99d01b1,0.189890
b7baff6a,0.472479
a6bf99c2,0.000072
b01fdaf1,0.007796
24afa485,0.000000
dd8ad5ed,0.994433
9cff4ede,0.997745
14ab6ce9,0.895211
d0868f38,0.341283
7351accf,0.002873
