id,is_iceberg
b9087b9e,0.532761
97afdf42,0.686205
bfe11458,0.430075
f142d550,0.164116
03942109,0.240407
9381009e,0.968316
db9508e8,0.676000
dc61215b,0.000056
d7b962ae,0.702596
ac883af0,0.849305
a18d0c4a,0.580528
4b656126,0.608146
1bb488db,0.585468
6adfd15a,0.458058
5ebfa034,0.770820
3363e0db,0.352835
852a432a,0.268767
6fa80d7a,0.543418
569c4651,0.173033
57422abf,0.609607
64c1438f,0.011036
0f7a771a,0.560957
cf68a502,0.543067
f132e44d,0.001531
ebc580bb,0.000017
17d13500,0.318864
f1565d79,0.878076
e5ac1d27,0.146160
62339204,0.223019
49807b4a,0.876303
8935c7e2,0.000073
a561f2b4,0.053501
04387235,0.001751
04aac344,0.000496
d3c2f140,0.622685
54063004,0.113199
1b5e08dd,0.567436
6968282d,0.849155
281524f9,0.379813
fd553fc8,0.341155
e45f0b13,0.068496
b34a4ca2,0.052842
0dcd8be5,0.151170
c90f547a,0.000095
4c34de66,0.097433
1756794d,0.298540
a47f4d0f,0.002234
2a317a41,0.950745
b64c8598,0.575176
2bdbb188,0.519094
ccc89b62,0.503792
645ba2a0,0.773970
09e8a5e5,0.128537
be3a1e7a,0.209137
92d0180c,0.173144
2e8ae485,0.008427
9efcc11f,0.000528
007f8195,0.570475
2bc2e785,0.910816
baed3d4d,0.456955
fe9848ab,0.991255
426619f5,0.788893
6d129e11,0.634869
906e6124,0.006774
d96aba17,0.395276
2d18a140,0.831976
4b6c1a2b,0.915912
14c966cf,0.674450
da62caad,0.087390
5a0cfeff,0.011548
befbb68e,0.000013
cad3b152,0.661508
d79fa5f7,0.189742
7462cddb,0.991400
0097d47d,0.710791
68d6335c,0.917568
9f81549c,0.000867
638d49b9,0.753784
59cfe4d1,0.684782
51a50ebd,0.387963
95131535,0.145179
3c470d57,0.618404
845a97f7,0.256115
feed4566,0.263618
fb6a5915,0.000554
4d47e42c,0.139464
930bcf1b,0.744781
69aa8b45,0.131737
14c07f0b,0.684470
883151f4,0.005486
90e44340,0.111056
1b8f6a9e,0.668530
3552689b,0.001895
087c5094,0.282520
087e1232,0.456779
321e2099,0.973501
e08939b8,0.001006
e624f417,0.956986
93291138,0.821867
9c3c7962,0.616569
34c4c9ff,0.466678
56c42675,0.834970
736c4009,0.491839
6a203662,0.641100
7e4ad586,0.000795
3aa99a38,0.001342
8c74137b,0.007489
b4181d37,0.193520
fc80eb35,0.576944
64e1b981,0.568568
1286ea75,0.000004
a39a1427,0.433126
70b4c2eb,0.698751
7d276b6e,0.132626
a386d706,0.979572
ec149576,0.060321
cd93b8c8,0.934406
a534e7e7,0.611370
ac9eb453,0.986961
90076078,0.395700
2cc7deb1,0.000004
8a1d8803,0.555210
ed549ef5,0.031654
96a337d9,0.481189
52f93bc4,0.006574
87b26c7e,0.001000
8b4b736a,0.936045
51f1f1c1,0.691129
7ccb045d,0.991228
fc6879b6,0.009972
af01f762,0.003765
95e519dd,0.969890
7e83b19b,0.504329
a14f35c8,0.047933
7fe89ffa,0.251520
a61cadc3,0.462826
1b769b14,0.982123
80c3cbdb,0.000470
843612fe,0.002555
59fcb7e0,0.726891
529593d3,0.980957
5898a695,0.932375
081c5fef,0.073117
517c5fab,0.000413
4daf7af0,0.022236
057c7a22,0.000110
85b02f43,0.550053
2773053c,0.612310
8fbc896a,0.045871
3d6d6648,0.553662
bb671f69,0.166702
5332d0ac,0.201408
efdf6eff,0.000001
1f3e21c9,0.985942
4060450c,0.734419
1cd8282a,0.196185
451cc057,0.660627
22807879,0.097286
a30f4fb7,0.003686
2560cee9,0.000792
f85dfff6,0.470987
6fe4f47e,0.432474
69d6387a,0.760815
98842917,0.977646
fcc96959,0.983059
7e26baf0,0.932401
4d609734,0.000160
05076700,0.001410
c96d08d2,0.571023
11b14d14,0.232578
22b68133,0.094080
65cb30aa,0.378046
80967ba7,0.050007
b54aef48,0.079352
020dfbda,0.709989
4de9c502,0.276031
e9f4af18,0.692600
04c7c4f2,0.471892
dc52f6c1,0.217378
1ffbf411,0.673183
cc57c57b,0.002139
15373a40,0.945505
a992225a,0.416603
fbaf302b,0.680789
8339a6ca,0.927650
29d824f7,0.643644
659f11a0,0.613693
88fb9b4e,0.983185
db2d689d,0.079776
b03a59f9,0.024612
18da6fdd,0.669843
0c16c0ce,0.000190
7b7da3de,0.372522
a44e0e0f,0.053178
490e3fb1,0.034335
0ffe1475,0.632638
27efabd7,0.353690
3dcdfda3,0.632073
637da450,0.903399
16b64b9d,0.018512
129ed4b0,0.591149
c76b1927,0.646622
9126c78e,0.879877
ceea2fdf,0.507218
371c75e1,0.000092
dd09f50d,0.604552
73674456,0.868035
68d33c24,0.565964
f703b77f,0.131620
732d6b4f,0.984313
5085b269,0.299018
fb611563,0.961900
f42e8155,0.216975
7fd58dbd,0.700976
22666426,0.168210
4bae16b9,0.899628
a5953b7b,0.004091
720ddece,0.624414
e4fc697d,0.635514
e2e1df27,0.650821
42a1cc87,0.653574
7cd4c795,0.569661
82fbe8ed,0.380031
ac32e6f1,0.346643
912c11aa,0.048076
619f82b2,0.973583
a883693e,0.050936
6b810953,0.643669
7b8ec14a,0.086453
ce40c72a,0.773647
88d0e09f,0.123268
5be97bce,0.232409
26014fd2,0.000000
278008b7,0.910977
c05c5ab0,0.540218
e8cf967c,0.176564
7045bc53,0.601659
da9cbaf4,0.179765
8d656494,0.205090
c55988d0,0.893319
780e1171,0.675140
13a31d5e,0.702332
1883e583,0.613211
5ee65141,0.050624
260e1d2e,0.290513
3163d5ed,0.010165
c874b041,0.001629
04f5386e,0.284999
e575d0c0,0.006680
44d63bf6,0.000025
5c4e9b0b,0.016904
eebcc3b6,0.569040
2f33c31e,0.132484
28f5f216,0.313144
bb368d74,0.135797
9dd66aea,0.199568
02096ca4,0.576992
bf89449d,0.248537
de1b8020,0.790235
e9af758d,0.502783
64022bd4,0.971093
526789d8,0.004849
09025dbe,0.008100
115c6134,0.258022
ce6aa2b2,0.219233
b80c3064,0.277438
4e2762bd,0.262262
e92496c0,0.005029
364242f4,0.282811
bd3a96f4,0.906883
73d09bf9,0.001717
86937a8c,0.774217
0969a0e4,0.000043
cfa4c867,0.011859
da1e5985,0.000069
dd22bfc6,0.040975
2fa1cecb,0.953414
4fde6327,0.569493
1a9e2c50,0.971199
4457c5ae,0.800232
ad27be49,0.742513
ba21ffbe,0.063989
abd65309,0.105803
6e3587f9,0.744995
0e02c37f,0.675325
b3fbf138,0.031393
5d494001,0.329685
d5d660bf,0.003240
e4b67cb7,0.366526
0864e334,0.770451
2fbc6b02,0.779412
3ca0c3b2,0.312951
7af13b7c,0.008958
382198f0,0.009079
cdc5c9ed,0.012373
cca129c4,0.373285
be9a6bea,0.390746
0c2b9434,0.022687
15e0def7,0.035428
c193ae99,0.692586
d976faeb,0.534845
42ec7df2,0.119125
917300c1,0.677710
29e487c8,0.306775
ff66dfbd,0.488031
1dfbef19,0.482898
ef8d5737,0.004833
5ac62625,0.010000
9eda83f8,0.352434
c5ff45a7,0.046079
8b031162,0.398179
1d7b342f,0.038621
11fa3e76,0.891160
93da94f9,0.514147
68e53103,0.727217
dc0dc7fe,0.523958
24e94921,0.580018
d392087f,0.003147
f5e7a1bc,0.580709
7b42399c,0.025930
9e2f2501,0.243638
88f7c9f8,0.387598
281bc1ea,0.002216
889ea184,0.038487
5e0d7a22,0.000282
80042bdf,0.489963
077b6c68,0.026901
006369ec,0.010961
0ef3db85,0.975842
187d1375,0.022829
19421236,0.027301
36856034,0.981369
184095a0,0.318497
1fae4879,0.000360
bea9f0cf,0.553688
cb857d4f,0.004221
a49f2976,0.759662
c885c8fb,0.082618
290ad1c1,0.545412
5da44185,0.058342
4e1c0f40,0.005889
6811f516,0.380252
c643494a,0.867060
89b389ae,0.887770
99f69fae,0.324697
f4afa0e6,0.000104
85ce64f5,0.514518
f39fda18,0.362213
62fde645,0.001741
54d976e4,0.505581
214093ab,0.000792
9e091904,0.866649
58524bde,0.988123
3a7c5aa7,0.027432
98ff7b84,0.869326
ba3a611d,0.746080
e1b5ef69,0.100070
3bde5fa5,0.865496
a0030881,0.621685
2eb4938c,0.030069
9a605545,0.687453
844f2bfa,0.054453
4d5e1ea0,0.601920
e4fbfec8,0.000834
86ce8eca,0.992232
d52c6043,0.005324
21c46c83,0.000044
b50539fd,0.015287
dfdfb031,0.557886
35e4aaca,0.001299
017bcd36,0.003274
8ae998ba,0.136022
6c08a718,0.673620
a54ad43e,0.566956
587bf099,0.825454
b8e4ba9a,0.000112
d29eff4d,0.782589
5edb551d,0.001654
2a8c9c15,0.542319
6eec33e0,0.697143
c2149448,0.322413
bd81b915,0.549327
b10b49f8,0.253755
cf14ef53,0.001985
c27fdbb6,0.838162
e4351dd8,0.162187
1ca3c9ec,0.861609
2dcccddb,0.704057
a8c32975,0.000026
157ebb0c,0.971358
d940095f,0.987125
ca389493,0.003701
dbc9cdf1,0.293794
dbb14840,0.947835
d52cfd90,0.362988
b4096333,0.067916
93e8e5ad,0.803002
b0dfd29c,0.186990
cd4b5986,0.615460
aa3a8108,0.980709
247d3614,0.034728
254d2238,0.511252
738ee6ba,0.904153
f5af2459,0.000105
809b49f3,0.152475
e3539167,0.687211
a1f32e74,0.963323
b348ac39,0.034873
4db8e0d7,0.129935
d66d465b,0.650366
b10d2bbb,0.054147
0c6cc0cb,0.277819
01e63d93,0.000112
4b7aada2,0.558714
7583914c,0.500870
caf59295,0.013514
4a9404f6,0.977441
45d719e3,0.051000
71716a82,0.528245
5a0dd3ab,0.913652
c5810d21,0.031043
f678038a,0.090544
aae88d39,0.450161
e3f2411e,0.421091
070fa8e6,0.166629
fe6e897a,0.783622
05f4931b,0.019452
4ce91a00,0.986205
0246ee0c,0.819072
d0cd49b0,0.001143
d0a8b2f0,0.879241
f108894b,0.576392
156c5a85,0.980852
0c77b464,0.343979
df33d7b2,0.985990
baa0ec5c,0.023300
243bac76,0.380256
72b7819c,0.496632
3bf4c2f4,0.000027
70b0d042,0.000729
51e2b7ca,0.007463
0dd1212b,0.725177
c721c53c,0.014943
a9028dea,0.079152
6dd8f13d,0.003445
963cf5ea,0.288202
7ce9e776,0.000499
6578f35d,0.766350
0ed8cf16,0.000514
447846f7,0.037678
0699c09a,0.066598
d28af579,0.014387
6569075e,0.644549
1ab85794,0.336826
1745f65a,0.542788
857d0e74,0.756839
1b371d8b,0.817561
8a24db5a,0.390305
dbdbfc89,0.870413
bf742a69,0.177232
3fa06975,0.103028
346bee7d,0.002450
1f0f8e85,0.200001
65f5a422,0.016882
ab6e8e04,0.005959
8c5ec9b8,0.416839
33f6b29a,0.959163
225bc00f,0.019005
0129bddd,0.099835
914dced2,0.643255
4e43ed1c,0.883088
4cabc6b4,0.748811
8c1e831d,0.708624
8e7d4626,0.195606
8f6d47ba,0.584426
fddd6685,0.562947
9ab2d11f,0.258477
d144c4fe,0.021924
bc0a4eec,0.001258
d809a3e5,0.270609
888e38cf,0.525151
0cadb51a,0.012085
a3c247d3,0.694114
8d866bfd,0.948556
fc0b7b59,0.590718
bb58f257,0.101656
5abd9ea2,0.630217
f31369c0,0.021079
b2df1546,0.040908
1099782e,0.263463
2d955a2f,0.983361
224f31a7,0.423632
7354202b,0.180726
91bdeaa6,0.984499
4af9acf6,0.071528
e78ddb82,0.119814
9c0d19a3,0.887483
ff042ec1,0.000254
89f9dbb6,0.063870
51062fd7,0.193574
a18feadd,0.916857
81fbf318,0.731655
0226002d,0.007255
af182c5f,0.642732
1a49506e,0.063285
fa530b08,0.025659
aedf4fac,0.063401
0ecfc382,0.510468
6b055252,0.813232
e84e4298,0.765531
5cbebe85,0.717897
ad7f4932,0.045478
f43ac361,0.469853
4c44148d,0.988120
d3320ed0,0.465813
076589f2,0.249793
ea34a408,0.650981
60b2a91b,0.635727
c79f6c3f,0.506591
dd40e451,0.000665
a0bfc4d6,0.098581
c68e8922,0.007522
5f8f831e,0.578980
75b9b3d3,0.000151
09585ae4,0.007059
ade05c36,0.357762
8aa76684,0.981179
6399fe30,0.374527
9b7ad695,0.389530
7f6d3c16,0.230652
8b5497a2,0.983383
b61ac08b,0.739802
70c83161,0.090035
b5167c35,0.001202
f41de0c7,0.440041
01172550,0.000831
878baaa6,0.402821
a71ac38d,0.648593
3e61c5e1,0.965221
2d10aadc,0.008401
b3027c0a,0.006474
2b76b075,0.853989
c47fc129,0.409753
bb478cae,0.498048
0230b06d,0.348070
b3c9e845,0.989368
4b1b2a61,0.586589
14b311f6,0.288353
e5c8e775,0.549625
566c86ca,0.531712
149b5e89,0.000200
f2aaa705,0.005925
6b7e4a08,0.221564
ebb4f679,0.590516
5a17b824,0.860515
bbad5958,0.073027
f8d7f7ba,0.050053
2c407095,0.011570
93e299b6,0.765242
dee0c66e,0.263055
3f9d7570,0.005261
3be9624f,0.960590
e9ee98da,0.756936
e73d6bae,0.023336
f0ccd2ed,0.110825
1a6fd33e,0.341794
c4be528d,0.000016
08bd1053,0.006811
9568e398,0.192588
319842ec,0.003343
6eb11771,0.054830
f902ef9a,0.001003
7d324378,0.842102
1d0c5e40,0.984422
674b40ff,0.511986
fb24d7d7,0.590530
bc1540d3,0.580627
6ee01efd,0.602737
58e4dc8c,0.002749
27c82155,0.344312
b26da393,0.523799
13a05958,0.447079
2f077a39,0.063816
a6ab4353,0.097294
518ca536,0.000391
75f5fe9c,0.749322
c6e42e94,0.285619
5f2bae34,0.048273
2b6e8231,0.193282
4793ce8e,0.046811
b37e6922,0.000700
08608737,0.122479
0712e0b2,0.012340
acbd4462,0.524781
16a25321,0.508475
abb85c83,0.115955
621fc582,0.366926
2b692382,0.000180
fcf645f5,0.402033
8dc77e3e,0.804130
304caab4,0.000100
a6a980c5,0.000363
c835f175,0.153871
4d1fc845,0.764717
6f2dc077,0.461600
9ba185f6,0.413524
4e5f188f,0.216297
a495efac,0.131995
1f3d6cbd,0.576035
0f6372d9,0.559166
830e6f72,0.005926
f2ee6d7f,0.221472
84922e32,0.034229
b7d95c92,0.005994
18d29c0b,0.001430
d337c39b,0.017462
0fecb752,0.963505
e59ce961,0.054911
3131bac2,0.433349
85cd075b,0.588473
53eae829,0.507653
c52d4735,0.413126
e1f9c0e4,0.533559
8d0dff4e,0.000002
af396578,0.684674
81b71a3e,0.038159
b081a6be,0.019091
a298e472,0.012001
2c3040d5,0.687604
777e918e,0.481926
8f140837,0.754489
69e74507,0.770933
d2fa49dd,0.214006
8e40401c,0.034468
e4b8a658,0.244031
b22b7bb0,0.037219
e28e413d,0.004103
d79a5b42,0.723625
8d05dd93,0.160488
655b528c,0.576992
fef22c11,0.653316
11ce85c7,0.964347
2abdf225,0.827745
691e57a6,0.586883
5d9eaba2,0.582846
5edf8257,0.521112
2e3e6525,0.644547
5e1e95ef,0.316557
2d6baf47,0.284270
ea692aeb,0.239630
326ea4da,0.000415
2c2144a8,0.619650
995f5f0a,0.444289
b10fdf53,0.644613
3dc110b0,0.188673
55e7562c,0.425120
1e423da1,0.294561
e415b627,0.813514
f905d8be,0.249818
ebe75960,0.021033
9887d0d7,0.094705
d20fc497,0.311361
57cc8d82,0.109556
19c1c0a3,0.218152
bd5242b8,0.020391
a93c966a,0.000040
54527583,0.330421
9da6cb4b,0.005411
69f7ee7c,0.667058
400c030f,0.035421
f7cf59db,0.003730
9057f177,0.005109
f874aa96,0.508604
3d2b2f65,0.015185
b1a9889f,0.906952
5638800a,0.701329
6cc3de85,0.934944
c45a6f9a,0.000539
c3c1c8ec,0.001453
719dcb55,0.439609
abc29c67,0.920090
0d8454bf,0.929135
da9b4543,0.001679
f5643fec,0.069817
d8f178ad,0.146681
6813bfff,0.506543
f517bc3c,0.301047
c1254561,0.095924
fb1ed800,0.002661
3b38698e,0.016168
42cd718d,0.411038
3a3f1352,0.946266
531c29eb,0.000013
f6383a5e,0.815714
9927fa32,0.000036
de4e8cd1,0.335581
0df14296,0.929928
9604cf33,0.488112
3ae2ee8a,0.000123
95996594,0.000028
6c9eb909,0.183820
2908036d,0.584902
59b96076,0.358720
1b511fe9,0.436581
52e0670a,0.944423
8b045c21,0.086765
d818079e,0.966438
0e359c0e,0.002323
9f68e110,0.636437
2257324c,0.464796
6d5c700c,0.200860
482a3d1d,0.214135
ac3efb70,0.066255
c17b7dbe,0.250944
9cbbe5f8,0.243028
2f7d1ca6,0.451593
2a773c6b,0.715478
4aa51844,0.403503
50414b6c,0.873064
fa708c94,0.955936
4ffb2214,0.277546
f080f2fd,0.090416
0e9918f0,0.704395
7686a991,0.738677
210584fa,0.202800
314a0c60,0.614773
652738be,0.000297
97328fb4,0.111697
1ffc4b1b,0.553207
285775b5,0.754176
fae7c37d,0.717829
95faa6e2,0.569673
2cc92463,0.542522
ef894fd2,0.003248
be0a4884,0.700728
0ec6cc07,0.000021
7addeb4a,0.081548
7078e35a,0.853307
00bb722d,0.011431
fb6d9aaa,0.109822
8739c78f,0.539217
b80307d7,0.004021
d6aba752,0.140096
239e313f,0.001583
4b82e7f7,0.994047
71cd2877,0.680057
b870c6ec,0.076789
148f600c,0.066579
f2de5d65,0.320815
9c48afc7,0.024144
888d5190,0.574305
c2d79443,0.765141
07458d5d,0.262651
80eedd13,0.054370
281ec65c,0.000195
b9cdd7fb,0.004059
2d85da71,0.880525
88e6d0b1,0.768819
b2bd9d8e,0.934198
38a978ce,0.880131
23ff220a,0.495979
db055794,0.518378
e1707308,0.446230
83a3aeef,0.588096
7e15b042,0.092860
0bd24025,0.021266
94a496f4,0.699642
ffd5b968,0.001007
bbbeb3f3,0.131689
8b8867f6,0.573970
e194338e,0.954968
6f151f1d,0.928052
195dca0c,0.897181
f53d80c7,0.000167
11e40b77,0.973188
68ef9a7b,0.974762
9e71b979,0.600803
be8fa29c,0.725913
995eacae,0.566869
468c860e,0.781082
db924274,0.000949
bd440b55,0.000670
00aa3cc0,0.716243
4a12a86b,0.784807
2c6d8b37,0.016017
e3627025,0.766814
be761ffe,0.088465
b0656196,0.514616
ece21805,0.689388
41b02e58,0.966710
588abb8a,0.000349
6cbbefe2,0.363948
4b8bfbee,0.883469
6e92fb57,0.132192
9a44a5f2,0.000766
4f0b2b92,0.813461
1505b82b,0.385107
7d466bf9,0.213015
576c6542,0.202876
8291657d,0.528661
69f04617,0.307908
f511d824,0.886895
4d47c4c7,0.429458
fa54293b,0.598080
01b9a8b1,0.005156
c28c7b2c,0.811065
584ce991,0.902741
f3f4b189,0.846183
7198ab97,0.012245
5e72d0b6,0.829604
f6515d3b,0.544074
c889a03c,0.983447
8bc9742d,0.566616
22c36469,0.526727
7fcfd569,0.993366
80a85ac1,0.780531
76ba4556,0.218290
bb77bbf5,0.509765
3f73ab1e,0.906693
097e911c,0.001533
e10f4392,0.539085
806d5b36,0.933556
91f98acf,0.981299
3d39d621,0.005432
fde36964,0.078383
e0f2ae24,0.611768
f6988945,0.886769
3b11719a,0.000133
0deb60e7,0.023663
c0b9e68a,0.000024
3494a0d1,0.158540
acbb9196,0.000976
52986021,0.483768
9135c19f,0.963517
d544ca63,0.000005
65f12c9d,0.000528
b2481ac9,0.709455
c243a8fa,0.000670
72d75152,0.007966
8bab8f93,0.643332
cd4e72c6,0.000007
650ce31e,0.002377
b7e02cd3,0.990698
31c6cf57,0.443547
1f0e9c09,0.015658
a602c92d,0.225995
b00d875e,0.612430
b9fe2749,0.043085
24ec82b4,0.987309
b4e44ab4,0.002067
5cac86aa,0.625685
521c5d2b,0.287067
edc2db0b,0.154836
99042dbf,0.499826
284a1e3b,0.249643
260d6e8e,0.003921
2b162deb,0.271615
7b2d72ff,0.698454
98976b64,0.976029
df369406,0.092443
ba529f7f,0.896040
0ee35685,0.000017
5c9153a7,0.770172
c34bfffa,0.006084
7f2f2bef,0.637896
36b6304f,0.028779
46334397,0.040995
8500f7a8,0.605436
31edcffe,0.399723
b17fc779,0.416426
b1301f39,0.520053
78f1eb1c,0.108730
29fd91a7,0.000445
7fc4ec36,0.713029
6d519a8f,0.708187
b98b48fe,0.668015
00798379,0.665209
f34ddf31,0.370333
b182e233,0.020288
72481332,0.238847
a3dd6b46,0.616040
55e1a2fa,0.000002
ca167f7e,0.650468
a2f6fc60,0.425573
c12ce38d,0.419061
41cc3cf1,0.310977
75d15e82,0.553228
3ea7f47e,0.954790
81a3328f,0.984053
4d6177d7,0.517057
f78236c5,0.739006
23e4de19,0.974061
46bb840e,0.616639
0163756d,0.126108
760c3340,0.067803
f657d0b3,0.559723
2834e5e7,0.838954
e1c188b9,0.036206
ebc4685b,0.663826
dad4ec14,0.736837
76a57270,0.791438
598af27d,0.052389
b4dc7f97,0.150656
720f420d,0.482398
c76d8118,0.027539
b471c603,0.484321
d7f44170,0.000155
c9b9f79f,0.345801
ab4da4fb,0.593721
178aa124,0.006197
8c5d18fd,0.004037
217b8cea,0.001692
cf2a2fc7,0.000006
2e246f9f,0.001529
2ba7907a,0.017146
f214540a,0.733893
03d3ec95,0.125032
63d2d8ae,0.606466
baaaa0bb,0.972650
156bd669,0.980754
cec57749,0.255554
451cf7a1,0.758964
9a45a566,0.038705
67ee7a39,0.018057
0e8a2a9a,0.013534
a52e73bd,0.524116
e6ac7aee,0.899844
7a85f62a,0.226732
43a086e4,0.739972
32136d23,0.000615
e7f5ccba,0.579317
58476959,0.690781
8ccec255,0.984349
1b55c75e,0.000071
4b22ad9f,0.018476
a1401886,0.512243
2686bacc,0.008572
2989e2e0,0.830949
b77deb16,0.556159
08493b52,0.000570
23d82bac,0.604250
9ac4b71e,0.900733
e6ddc0f5,0.095400
17832ef4,0.378140
7bd92ec6,0.977799
ed60af4f,0.295535
aaa95c59,0.724751
f9a48982,0.007171
316eab1d,0.000269
2a57d8ad,0.612812
6f19f77d,0.753335
8da56219,0.018520
67fb6867,0.657153
ce92720e,0.000779
2893de1d,0.214469
6c409f41,0.477087
257e9545,0.416326
f3dd39cf,0.095757
5b6ac9d0,0.079653
71d93ab6,0.002794
ba6f3747,0.658781
22c4a251,0.977750
663a0e81,0.456852
006abe61,0.167985
73101c44,0.551785
6532ea43,0.043030
df3e48eb,0.170872
6b212e40,0.564445
ba767a4e,0.279398
b68fda7b,0.629787
8c7e4855,0.067929
6e303b94,0.011569
973c63c0,0.736271
91bc8a61,0.001417
b9d42d7e,0.447306
1e50c3f4,0.925481
e6515685,0.964220
62723e57,0.002689
c0d02666,0.111758
420c7bc4,0.004019
35d0788a,0.359219
56f15158,0.000280
f0a0586b,0.176735
ee809167,0.276120
83f5d9e4,0.939183
e897ba70,0.066656
da4f1697,0.292131
6a5c8da8,0.946811
b8e627bf,0.031204
b352e469,0.131707
e7fc4119,0.083592
95906de0,0.536620
f6a9fa75,0.979018
f0e65285,0.002087
00ba1b5a,0.487630
c6452bbc,0.048663
10841913,0.005034
55a784b5,0.007413
37d789ea,0.607832
e7f018bb,0.976714
1a3c0ab3,0.000453
86bb5d85,0.614300
6e7afade,0.798009
98cf7b29,0.676231
81f2879e,0.008010
6ac9185e,0.253676
37799494,0.001063
37cfb516,0.675633
3999e2a6,0.976270
571a73c4,0.741468
5c946fa7,0.468894
293d4dcf,0.256699
77e5034c,0.024967
92165d7c,0.849356
4af76897,0.909377
fb33d700,0.344351
86e22626,0.419981
da603904,0.139725
c85e38bf,0.427649
8046c7d3,0.900703
115f4b3c,0.403397
1b513356,0.589833
aeff3630,0.086533
607079e5,0.211051
707505e3,0.006724
2494f3db,0.000112
8711f61e,0.663810
381bdd01,0.041157
efc85238,0.816992
ea62c1f2,0.831306
738bc412,0.342711
b6357cd7,0.063047
dcbd2946,0.759223
60d6c35b,0.859871
96879fb4,0.001856
a66ab78b,0.582522
1a71e92f,0.018907
9adc2c2a,0.434025
00503faa,0.000019
cddbbe52,0.963866
bda9d3f7,0.633879
a3396076,0.003599
f96b8060,0.167618
1f692c31,0.000105
80fc2b4c,0.501718
6afe606d,0.685856
bcde0042,0.161488
00abc1a2,0.830539
19dd8b45,0.050105
21c789c0,0.592231
47a552ec,0.097117
7817f1f6,0.212641
3a9d0cd3,0.018319
6a461834,0.003595
9bebaa19,0.965816
f1c137fc,0.076010
4129802f,0.956935
c10a2b86,0.234974
f7078526,0.948406
ca783374,0.777245
8288ecbc,0.810207
6c8cc252,0.635331
d0d8eac7,0.701774
ca13b8fc,0.944407
b6f813a0,0.003232
a7f9dd0c,0.945759
2b3dce68,0.001211
a42300ef,0.518327
d3ddf42a,0.841534
ad975bfd,0.956017
d6684c82,0.810290
cff528a7,0.103116
f320ea1f,0.635377
d70f80d8,0.548726
301e2089,0.888342
f2101db5,0.325460
e9609fde,0.000328
6b06f3d4,0.754232
1af842f5,0.909735
dc5f06a5,0.707558
ad3b1c8d,0.662130
87fa851f,0.687610
edfe0d9e,0.194533
484e7e3f,0.719800
747fc25f,0.000967
06e201c9,0.663658
6a7b7b16,0.070285
76f51088,0.985202
0c6ce303,0.685831
3fe57d78,0.942002
a8750a23,0.349634
005d1a8d,0.966251
7f0be083,0.002556
7a0f2f2f,0.668911
e1f9257f,0.083346
a6fb4681,0.902605
c1c7e9be,0.002577
ac869afa,0.881388
e99c19c1,0.638977
bbef7d99,0.985005
f4e60ed5,0.973446
37e2e959,0.626421
cbcaf60b,0.001245
87e7af15,0.987352
343c2321,0.307906
86bceac5,0.500264
4ab48f91,0.462540
5f483683,0.016748
08d13069,0.982796
c35ffbea,0.763940
fe432129,0.157137
4deeeb8b,0.698953
68c8337b,0.219331
f5f77552,0.193945
59eef4b5,0.980729
8a9683f3,0.029564
3469718e,0.446192
403b44fb,0.536500
41b9e7ec,0.001004
41f2ae81,0.005776
f08c166b,0.000380
6b2ff695,0.925818
80896ecf,0.054016
914ed5b5,0.400056
ae4686ff,0.002777
c7f2e193,0.133762
f225df4e,0.264163
c1746a28,0.238153
b784e5eb,0.574137
c3dde492,0.159443
1f8ded3b,0.586981
c94ccf7c,0.001447
cb094c48,0.034268
a3c7ad85,0.000381
a6bb5987,0.370555
50e04b40,0.790834
1e4c051e,0.028996
8988d5d3,0.044479
c642619f,0.029935
c6acb363,0.047201
8be4b652,0.251189
44dca4a2,0.321037
f907ebd5,0.725568
f7dd1654,0.435901
0c758a71,0.571886
c781c439,0.148530
f9b8bbb3,0.733263
7c70db2c,0.039714
c8dc61a5,0.372290
85d93789,0.002935
dca344ad,0.583677
af2fbdce,0.658430
8b83889a,0.091826
78dfc07d,0.006592
4e94be53,0.924989
0e817454,0.724212
47a1a25e,0.727519
dfe6fa99,0.010788
3edc1cc0,0.344372
8c6dbe7d,0.390763
bdf32d47,0.664236
2760f741,0.786116
ef55d0c0,0.000421
8fcfa985,0.980707
60161993,0.448605
25ad6a48,0.058742
696f6720,0.000017
80ea0713,0.862157
04362967,0.963481
5258c583,0.968700
f879fe70,0.605053
2439dfdc,0.001336
ac950d25,0.988555
e6959965,0.000140
19a32064,0.605690
5d50c406,0.748948
dcec8355,0.771547
5c8d42bb,0.065865
a9d001bc,0.225272
51c63020,0.023706
084e91db,0.761620
6b8a360a,0.130926
9472ba7d,0.399939
44a04f77,0.546266
942e9022,0.071049
527e6832,0.009904
9e227218,0.327698
604418cf,0.419998
1cb56f66,0.000093
f94d098a,0.032458
0c6632d8,0.952386
f4a5d0a4,0.850277
dfdc63d6,0.821708
30aa34b3,0.654581
17e1ddd6,0.773485
d537c796,0.777392
c767fce2,0.014676
b99a21ba,0.016455
ba1b5388,0.372637
cecd5499,0.021970
3e230e0e,0.032235
bb76f9a9,0.570661
65c7d23c,0.000408
ec5777c1,0.000897
5e6863d7,0.699954
d8776c31,0.423087
d2259acc,0.000918
d99d01b1,0.043538
b7baff6a,0.659904
a6bf99c2,0.461800
b01fdaf1,0.878322
24afa485,0.000009
dd8ad5ed,0.959772
9cff4ede,0.988957
14ab6ce9,0.679373
d0868f38,0.353329
7351accf,0.010935
